Time,V1,V2,V3,Pressure1,Pressure2
5734,0,1,0,0.83,1.19
5743,0,1,0,1.31,1.60
5753,0,1,0,1.36,1.48
5763,0,1,0,1.36,1.43
5773,0,1,0,1.48,1.36
5783,0,1,0,1.12,1.72
5793,0,1,0,1.12,1.36
5803,0,1,0,1.48,1.48
5813,0,1,0,1.43,1.48
5823,0,1,0,1.24,1.48
5833,0,1,0,1.19,1.31
5843,0,1,0,1.48,1.31
5853,0,1,0,1.48,1.55
5863,0,1,0,1.48,1.55
5873,0,1,0,1.48,1.48
5883,0,1,0,1.48,1.24
5893,0,1,0,1.07,1.48
5903,0,1,0,1.43,1.43
5913,0,1,0,1.43,1.60
5923,0,1,0,1.36,1.55
5933,0,1,0,1.12,1.36
5944,0,1,0,1.12,1.43
5953,0,1,0,1.24,1.43
5963,0,1,0,1.24,1.43
5973,0,1,0,1.00,1.31
5984,0,1,0,1.31,1.36
5995,0,0,0,1.00,1.36
6042,0,0,0,-2.31,0.36
6053,0,0,0,4.46,1.19
6065,0,0,0,-0.76,0.88
6067,0,0,0,0.24,1.60
6075,0,0,0,2.98,1.24
6078,0,0,0,2.74,1.24
6082,0,0,0,1.07,1.55
6106,0,0,0,1.55,1.43
6108,0,0,0,0.72,1.43
6116,0,0,0,1.91,1.36
6119,0,0,0,1.19,1.36
6126,0,0,0,1.60,1.24
6129,0,0,0,1.67,1.36
6139,0,0,0,1.07,1.12
6143,0,0,0,1.07,1.19
6154,0,0,0,1.67,1.36
6163,0,0,0,1.60,1.36
6173,0,0,0,1.43,1.43
6183,0,0,0,1.12,1.24
6194,0,0,0,1.48,1.48
6203,0,0,0,1.55,1.43
6214,0,0,0,1.55,1.43
6223,0,0,0,1.55,1.36
6233,0,0,0,1.36,1.43
6243,0,0,0,1.60,1.00
6254,0,0,0,1.55,1.07
6264,0,0,0,1.67,1.19
6276,0,0,0,1.67,1.19
6283,0,0,0,1.55,1.12
6293,0,0,0,1.72,1.00
6306,1,0,1,1.60,1.07
6329,1,0,0,3.86,0.72
6333,1,0,0,1.72,0.29
6337,1,0,0,4.53,-0.48
6345,1,0,0,8.70,0.64
6355,0,0,0,26.51,0.29
6363,0,0,0,51.30,1.36
6373,0,0,0,63.77,1.12
6384,0,0,0,78.19,1.43
6393,0,0,0,87.54,1.48
6403,0,0,0,100.17,1.43
6413,0,0,0,82.84,1.36
6423,0,0,0,72.69,1.43
6433,0,0,0,79.27,1.36
6443,0,0,0,84.27,1.19
6453,0,0,0,83.25,1.43
6463,0,0,0,79.31,1.36
6473,0,0,0,78.72,1.43
6488,0,0,0,80.39,1.55
6493,0,0,0,80.74,1.31
6506,0,0,0,79.31,1.36
6513,0,0,0,79.31,1.43
6523,0,0,0,79.15,1.43
6533,0,0,0,79.39,1.48
6543,0,0,0,79.50,1.36
6553,0,0,0,79.27,1.31
6568,0,0,0,78.96,1.24
6578,0,0,0,78.96,1.31
6587,0,0,0,78.84,1.31
6593,0,0,0,79.03,1.24
6603,0,0,0,78.72,1.31
6616,0,0,0,78.26,1.00
6630,0,0,0,78.31,1.36
6633,0,0,0,78.19,1.36
6643,0,0,0,78.19,1.07
6653,0,0,0,77.95,1.12
6663,0,0,0,77.91,1.07
6673,0,0,0,77.79,1.12
